Policy Number,Number of Vehicles,Average Age,Gender Dummy,Married Dummy,Avg Veh Age,Fuel Type Dummy,Losses
191285,1,42.4,0,1,8.02,0,402.5129906
123166,1,42.4,1,1,8.02,0,422.0508228
155724,1,20.6,0,0,12.97,0,126.7299892
177504,1,20.6,1,0,2.5,1,1204.444856
136090,1,65.1,1,0,12.97,0,275.6651835
196704,1,42.4,0,0,2.5,1,517.6533908
164592,1,65.1,0,1,8.02,0,42.93175722
145321,1,20.6,1,1,12.97,1,930.9972091
104756,1,20.6,1,1,12.97,1,946.1029263
103377,1,42.4,0,1,8.02,0,363.644134
139687,1,42.4,0,1,8.02,0,420.0788009
165487,1,65.1,0,1,8.02,0,78.76982783
126149,1,20.6,0,1,12.97,0,420.898228
133180,1,65.1,1,0,2.5,0,390.4062578
186820,1,42.4,1,1,8.02,0,462.2550909
185310,1,42.4,1,0,12.97,0,146.8817882
117930,1,20.6,1,1,8.02,1,1032.461873
133784,1,42.4,0,0,8.02,0,373.2009063
108804,1,20.6,1,1,12.97,1,874.4650234
109203,1,20.6,1,1,2.5,1,1491.634513
148258,1,65.1,0,1,8.02,0,140.2225367
108325,1,65.1,1,0,8.02,0,159.4451332
109970,1,20.6,1,1,12.97,1,730.6043258
189460,1,20.6,0,1,12.97,0,470.262049
146438,1,65.1,1,1,8.02,0,234.2227558
129176,1,42.4,0,1,2.5,1,544.5163493
140722,1,65.1,0,0,8.02,0,285.7046838
114230,1,42.4,0,0,12.97,0,268.5320136
105121,1,42.4,1,0,8.02,0,359.3406363
115299,1,65.1,1,0,12.97,0,31.83119043
116313,1,42.4,0,1,8.02,0,425.1927224
111655,1,20.6,0,1,12.97,0,221.8433043
107539,1,42.4,0,1,12.97,0,229.5774269
102106,1,65.1,1,1,8.02,0,183.8554703
131977,1,65.1,1,1,12.97,0,495.8440724
174776,1,65.1,0,0,8.02,0,58.49819066
115117,1,42.4,0,1,8.02,0,421.1261475
170043,1,42.4,0,0,8.02,0,367.9259859
137679,1,42.4,1,0,8.02,0,404.4662799
167670,1,65.1,1,0,12.97,0,101.5269237
191667,1,65.1,0,1,2.5,0,320.8710566
118085,1,42.4,1,0,12.97,0,203.9808667
152351,1,20.6,0,0,2.5,0,481.9361346
191927,1,20.6,1,0,8.02,0,333.0519897
102450,1,20.6,0,1,12.97,0,293.2690619
154817,1,65.1,1,1,8.02,0,218.6882265
113307,1,42.4,0,1,8.02,0,430.2106048
174930,1,20.6,1,1,12.97,1,959.6700925
135471,1,42.4,0,1,2.5,1,861.7717368
124520,1,20.6,0,1,12.97,1,523.3410437
126999,1,42.4,0,0,8.02,0,302.1415562
147581,1,65.1,0,1,8.02,0,240.6219433
127409,1,65.1,1,1,8.02,0,152.3553777
108545,1,42.4,1,1,8.02,0,436.3278273
156939,1,42.4,0,0,2.5,0,381.0411775
158928,1,65.1,1,1,2.5,0,73.7182254
170024,1,42.4,1,0,12.97,0,159.1531007
127337,1,42.4,0,1,2.5,1,603.1089156
172679,1,20.6,0,0,2.5,0,496.9800239
100393,1,42.4,0,1,8.02,0,392.0911466
138394,1,20.6,0,1,12.97,0,243.9793541
143776,1,20.6,0,0,12.97,0,273.2499754
111978,1,65.1,1,1,2.5,0,316.5254941
156872,1,42.4,0,0,12.97,0,185.6857913
145921,1,65.1,0,1,2.5,0,105.8026452
159310,1,65.1,1,1,8.02,0,237.0065584
143703,1,65.1,0,1,8.02,0,34.08131785
142662,1,42.4,1,0,8.02,0,346.4563025
139500,1,20.6,1,1,8.02,1,1359.573132
199067,1,65.1,0,0,12.97,0,147.7444072
184418,1,42.4,0,0,2.5,0,477.1837723
129661,1,42.4,1,0,12.97,0,307.2191317
150868,1,20.6,0,1,12.97,1,602.1457063
111483,1,65.1,0,1,2.5,0,463.944586
179318,1,42.4,0,0,12.97,0,117.5921567
197615,1,65.1,0,0,12.97,0,27.13439185
125364,1,20.6,1,0,8.02,1,512.1821988
103001,1,65.1,0,0,12.97,0,109.4343565
122543,1,20.6,1,1,12.97,1,651.4197408
137055,1,42.4,1,1,2.5,1,531.4576965
107360,1,65.1,0,0,12.97,0,188.8429635
148198,1,20.6,1,1,12.97,1,557.6682868
134164,1,20.6,1,1,12.97,0,334.8882663
128866,1,65.1,0,1,12.97,0,37.17363736
146036,1,42.4,0,1,8.02,0,362.9964994
180309,1,42.4,0,0,2.5,1,539.8117592
158991,1,20.6,1,0,12.97,0,357.890352
157357,1,42.4,1,1,12.97,0,331.0279696
184611,1,42.4,1,0,8.02,0,335.2827816
185622,1,65.1,1,1,2.5,0,262.1983443
195602,1,42.4,1,1,2.5,1,735.1929055
117004,1,65.1,1,0,2.5,0,405.6157569
145524,1,65.1,1,1,8.02,0,351.5052862
174530,1,65.1,1,1,8.02,0,296.9626966
158963,1,65.1,0,1,8.02,0,125.3379165
169392,1,42.4,0,0,8.02,0,374.7148925
136257,1,20.6,0,1,12.97,1,534.4777431
155439,1,42.4,0,1,8.02,0,357.7424259
191625,1,20.6,0,1,12.97,0,235.5727989
130894,1,42.4,1,1,8.02,0,481.3734693
176085,1,20.6,1,1,2.5,1,1570.197729
163579,1,65.1,1,0,8.02,0,190.0997216
165231,1,20.6,1,1,12.97,1,801.8957989
175849,1,42.4,1,1,8.02,0,475.7226569
166862,1,20.6,0,1,2.5,1,865.1700498
145985,1,65.1,0,0,8.02,0,33.34637246
161523,1,20.6,0,0,12.97,0,258.6207438
188537,1,20.6,0,1,12.97,0,475.6435642
148910,1,42.4,0,0,8.02,0,289.3514634
114902,1,42.4,0,0,8.02,0,342.4184844
150766,1,42.4,0,0,2.5,0,439.646889
110593,1,65.1,1,1,8.02,0,329.7247293
179759,1,20.6,1,1,12.97,1,844.9966518
121258,1,42.4,0,1,2.5,0,474.1468687
116173,1,42.4,1,1,8.02,0,397.0559669
157449,1,20.6,1,0,8.02,1,771.4163793
199294,1,42.4,1,0,8.02,0,346.214594
107896,1,65.1,1,1,12.97,0,44.93262419
196818,1,42.4,1,0,8.02,0,307.6032853
108840,1,65.1,1,0,2.5,0,118.1535711
195376,1,42.4,1,0,8.02,0,417.171405
122051,1,65.1,0,1,12.97,0,25.39965998
173821,1,20.6,0,1,8.02,1,715.9079639
187100,1,42.4,1,1,2.5,1,679.0530079
143345,1,65.1,0,1,12.97,0,232.7596434
160012,1,42.4,1,1,8.02,0,482.5174629
136159,1,42.4,1,0,12.97,0,192.6799087
170878,1,20.6,0,0,12.97,0,179.1249378
195494,1,65.1,0,0,2.5,0,406.5367908
107555,1,20.6,1,0,12.97,0,395.1330661
110367,1,65.1,1,1,8.02,0,398.8494738
111541,1,20.6,1,0,12.97,0,170.8080013
168352,1,20.6,1,1,12.97,1,1265.254483
134503,1,20.6,0,1,12.97,1,553.7473001
144971,1,65.1,0,0,12.97,0,87.76790241
181186,1,20.6,0,0,12.97,0,299.9273424
139101,1,42.4,1,1,12.97,0,401.34274
136641,1,65.1,1,0,2.5,0,65.4394601
141188,1,65.1,0,1,12.97,0,16.53853704
153623,1,42.4,1,1,2.5,1,707.7098739
150239,1,65.1,0,1,8.02,0,340.8910535
185354,1,65.1,1,0,2.5,0,276.9982494
127917,1,20.6,1,1,12.97,1,526.7659998
154975,1,42.4,0,0,12.97,0,205.6650527
117922,1,20.6,1,0,2.5,1,891.5187959
166897,1,65.1,1,1,2.5,0,414.2560905
166876,1,20.6,1,0,12.97,0,207.011744
197116,1,42.4,0,0,2.5,0,340.607225
169334,1,20.6,0,0,8.02,0,415.5747896
155443,1,65.1,0,0,12.97,0,71.4770177
163409,1,20.6,0,0,8.02,0,279.9889923
140592,1,42.4,0,1,8.02,0,372.644576
140510,1,42.4,0,1,8.02,0,398.2594462
167408,1,20.6,0,0,2.5,0,458.1587158
164781,1,42.4,0,0,8.02,0,299.2104772
101083,1,42.4,0,0,8.02,0,299.5314296
149604,1,42.4,1,1,8.02,0,472.4328688
116273,1,42.4,0,0,2.5,1,527.5459518
134645,1,65.1,0,1,8.02,0,299.9230428
137626,1,42.4,0,0,8.02,0,292.0494433
131676,1,42.4,0,1,2.5,0,437.82145
191821,1,65.1,0,0,2.5,1,554.8941047
187013,1,42.4,0,0,2.5,1,525.0527842
160543,1,42.4,0,0,2.5,1,503.0542024
170801,1,42.4,1,0,12.97,0,230.9037288
164081,1,42.4,0,1,8.02,0,404.2819242
196507,1,42.4,0,0,8.02,0,295.0005078
148396,1,65.1,1,0,2.5,1,555.6005312
146365,1,65.1,0,1,12.97,0,153.1615919
101768,1,20.6,1,1,12.97,0,463.3050457
170426,1,42.4,0,0,8.02,0,360.0556483
186998,1,42.4,0,0,12.97,0,127.9555841
100151,1,65.1,0,0,12.97,0,32.84523715
155174,1,20.6,0,1,8.02,1,648.6773297
165557,1,65.1,1,0,2.5,0,56.4476765
167074,1,65.1,1,0,8.02,0,49.35555095
150600,1,42.4,0,1,8.02,0,354.4909509
114136,1,42.4,1,1,8.02,0,384.8792499
102921,1,20.6,0,1,12.97,0,268.6718533
188497,1,65.1,1,0,2.5,0,218.8769746
181091,1,42.4,1,1,8.02,0,419.1877776
160522,1,65.1,1,1,2.5,0,89.22649655
105247,1,65.1,0,0,8.02,0,230.589839
141491,1,42.4,1,1,8.02,0,458.3461769
124644,1,65.1,0,0,2.5,0,499.0903996
107649,1,20.6,1,1,12.97,1,712.2418496
162227,1,42.4,0,0,12.97,0,314.6486414
126775,1,20.6,0,1,8.02,0,495.0498383
174724,1,42.4,0,1,8.02,0,437.5486569
116565,1,42.4,1,0,8.02,0,350.5732049
145469,1,20.6,1,0,12.97,0,379.0887054
127245,1,42.4,1,1,8.02,0,468.1149602
118206,1,65.1,0,1,2.5,0,136.6655437
110815,1,42.4,1,0,2.5,1,690.219118
133911,1,42.4,0,0,12.97,0,234.4652252
178457,1,65.1,0,0,8.02,0,228.1717927
149155,1,42.4,1,0,2.5,1,561.5039553
121021,1,65.1,0,1,2.5,0,130.5786189
177475,1,20.6,0,1,8.02,1,516.8054766
108154,1,20.6,0,0,2.5,1,806.8782918
109419,1,65.1,1,0,8.02,0,284.6270671
101213,1,65.1,1,1,8.02,0,266.4859016
169640,1,42.4,0,0,2.5,0,471.5150074
124833,1,42.4,0,1,8.02,0,343.1756364
159118,1,42.4,1,0,2.5,0,470.1173279
190380,1,20.6,0,0,12.97,0,291.9627918
196621,1,42.4,1,1,8.02,0,437.1309872
162258,1,42.4,0,1,8.02,0,416.9465298
172065,1,65.1,0,0,2.5,0,153.1137653
199525,1,20.6,0,0,12.97,0,138.2124308
186553,1,65.1,0,0,12.97,0,92.94404984
144840,1,42.4,0,0,12.97,0,175.2074655
142589,1,42.4,1,0,2.5,1,738.1112479
178609,1,65.1,1,0,2.5,0,153.752197
186321,1,42.4,0,0,8.02,0,310.9397719
139097,1,20.6,0,1,12.97,0,279.4165022
138650,1,42.4,0,0,8.02,0,328.9045117
189288,1,65.1,0,1,2.5,0,385.0208974
135080,1,65.1,1,0,12.97,0,157.3571743
145160,1,42.4,1,1,2.5,1,815.6127623
173340,1,42.4,1,0,2.5,1,665.0776527
104232,1,65.1,0,1,8.02,0,392.2734468
124329,1,42.4,1,1,8.02,0,389.3103123
168948,1,42.4,0,0,8.02,0,319.7251844
102591,1,42.4,0,1,8.02,0,430.3296192
161574,1,42.4,0,1,8.02,0,487.8492932
124158,1,20.6,0,0,12.97,0,236.5676919
187351,1,20.6,1,0,12.97,0,197.9124841
180840,1,20.6,0,0,12.97,0,276.5807741
173980,1,65.1,1,0,2.5,0,39.12363354
134977,1,20.6,1,0,12.97,0,279.8615512
171799,1,42.4,0,1,8.02,0,465.7864789
126736,1,65.1,1,0,2.5,0,434.7234839
111217,1,65.1,1,0,12.97,0,216.8897072
157575,1,65.1,1,0,8.02,0,67.08095282
176116,1,42.4,1,1,2.5,1,862.1750525
192887,1,20.6,0,1,8.02,1,647.6694226
191565,1,42.4,1,0,8.02,0,400.3321226
103479,1,42.4,0,1,2.5,1,694.5450764
193489,1,42.4,0,0,12.97,0,111.8798755
173815,1,20.6,0,1,12.97,0,240.0029509
107873,1,42.4,0,0,2.5,0,386.1270382
143536,1,65.1,1,0,8.02,0,93.51562689
147647,1,42.4,0,1,2.5,1,601.3926631
177830,1,42.4,0,1,8.02,0,365.7417475
142918,1,42.4,0,0,8.02,0,298.7168796
100328,1,65.1,0,0,8.02,0,227.2721222
132446,1,42.4,1,1,8.02,0,447.7009575
167551,1,42.4,0,1,8.02,0,471.3562274
128196,1,20.6,1,1,12.97,1,789.2221205
126686,1,20.6,1,1,12.97,0,437.3787493
161908,1,65.1,1,0,2.5,1,581.0593991
131627,1,20.6,0,1,12.97,0,481.1598112
188287,1,65.1,0,0,8.02,0,269.810358
179614,1,65.1,1,0,12.97,0,59.01522562
192750,1,42.4,1,0,8.02,0,353.2470892
131686,1,65.1,1,0,8.02,0,348.6501515
110700,1,65.1,1,1,12.97,0,187.5124909
135717,1,65.1,1,1,12.97,0,212.3076172
111781,1,42.4,1,1,12.97,0,297.3944661
145661,1,42.4,1,1,8.02,0,463.4877059
100466,1,42.4,1,0,8.02,0,356.3656226
185949,1,65.1,0,0,8.02,0,30.93276225
123120,1,42.4,1,0,2.5,1,693.878229
168636,1,42.4,0,0,12.97,0,142.7516263
145914,1,42.4,1,0,2.5,1,502.6195503
198974,1,42.4,1,0,8.02,0,337.6150066
178634,1,65.1,0,0,12.97,0,88.79955695
154644,1,65.1,1,1,2.5,0,455.0087752
194121,1,42.4,0,0,8.02,0,346.4537728
116227,1,65.1,1,0,2.5,0,445.5511262
191814,1,42.4,0,0,2.5,1,518.1264247
109289,1,65.1,1,0,2.5,0,367.0996594
178345,1,42.4,1,0,8.02,0,320.5519106
154693,1,42.4,1,1,12.97,0,487.0448096
125227,1,20.6,1,0,8.02,0,473.0586347
150132,1,42.4,1,0,12.97,0,242.4366585
126266,1,20.6,0,1,2.5,1,569.1210983
118850,1,20.6,0,1,2.5,1,641.6075399
124463,1,65.1,1,0,8.02,0,41.68772747
131180,1,65.1,0,0,12.97,0,148.1725629
186749,1,42.4,1,0,2.5,0,408.8901347
122657,1,42.4,0,0,2.5,1,576.2550331
145012,1,65.1,1,1,12.97,0,161.4972836
100786,1,65.1,0,0,8.02,0,122.8164329
192390,1,65.1,1,1,8.02,0,146.5715444
158539,1,20.6,0,1,12.97,1,518.0761387
146923,1,42.4,0,1,12.97,0,241.2948785
162109,1,20.6,1,0,12.97,0,496.7009686
116124,1,42.4,0,0,8.02,0,320.0403218
100778,1,42.4,1,1,8.02,1,563.268251
139081,1,65.1,0,0,8.02,0,125.8350503
187168,1,42.4,0,0,12.97,0,107.4184383
175049,1,42.4,1,0,12.97,0,207.3153847
173363,1,42.4,1,1,2.5,1,919.4340912
144054,1,20.6,0,0,12.97,0,190.6377645
152671,1,42.4,0,1,8.02,0,379.1966162
153403,1,42.4,1,1,8.02,1,502.0650609
160694,1,20.6,0,1,12.97,0,271.8929537
147937,1,42.4,0,0,8.02,0,287.4214409
176186,1,65.1,0,1,12.97,0,234.7357156
118255,1,42.4,0,0,8.02,0,356.4938337
109043,1,20.6,1,1,12.97,0,440.5874752
104541,1,42.4,0,1,2.5,0,481.2460799
166825,1,65.1,1,0,2.5,0,178.9945855
159500,1,42.4,1,1,8.02,0,411.2520222
177911,1,42.4,0,0,2.5,0,444.5948574
153573,1,42.4,0,0,12.97,0,249.9467293
119092,1,65.1,1,1,12.97,0,161.9476996
129748,1,20.6,0,1,12.97,1,680.9239433
126456,1,42.4,0,0,12.97,0,308.5023481
122069,1,20.6,0,0,12.97,0,429.1487774
131356,1,20.6,1,1,8.02,1,800.9309908
151642,1,65.1,1,1,8.02,0,377.6421689
113032,1,20.6,1,1,12.97,1,606.0372524
108463,1,65.1,0,1,8.02,0,343.2685172
176059,1,65.1,0,1,8.02,0,365.7762262
143523,1,42.4,1,1,8.02,1,531.0568631
186245,1,20.6,1,0,12.97,0,256.3104419
198629,1,20.6,1,0,8.02,1,651.9069317
119432,1,42.4,0,1,12.97,0,402.0108039
192266,1,42.4,0,1,2.5,1,589.0525916
102045,1,20.6,1,0,12.97,0,364.522933
179112,1,42.4,1,1,8.02,0,491.4299422
189352,1,42.4,0,0,12.97,0,188.8398295
156529,1,42.4,1,1,8.02,0,430.1199309
163874,1,42.4,0,0,8.02,0,349.4050007
114484,1,42.4,1,1,8.02,0,499.0115671
145495,1,42.4,1,0,2.5,1,630.5057856
123426,1,65.1,1,0,2.5,0,479.8133205
190221,1,20.6,0,1,12.97,1,536.4084716
146679,1,42.4,0,1,12.97,0,306.6197955
170472,1,42.4,1,1,8.02,0,434.40134
190925,1,65.1,0,0,8.02,0,119.6500676
115145,1,65.1,1,0,2.5,1,526.2793522
175375,1,42.4,0,0,12.97,0,297.5190349
115477,1,65.1,0,1,12.97,0,30.84570505
125091,1,20.6,0,1,12.97,0,191.7527247
193856,1,65.1,1,0,12.97,0,62.86831105
149488,1,42.4,1,0,2.5,1,664.0535613
118991,1,65.1,0,1,8.02,0,75.69629415
136917,1,20.6,0,0,12.97,0,223.813659
116160,1,42.4,0,0,8.02,0,326.6636811
110919,1,42.4,0,1,8.02,0,462.2505406
152775,1,20.6,1,1,12.97,0,460.4609532
125754,1,20.6,1,1,12.97,1,570.7708186
134751,1,65.1,0,0,8.02,0,148.5966606
132670,1,65.1,1,1,2.5,0,230.9517193
183541,1,20.6,1,0,2.5,1,546.4265523
111262,1,20.6,1,0,12.97,0,293.4321973
188528,1,65.1,0,0,2.5,1,599.9778705
170272,1,20.6,0,0,12.97,0,493.9555063
118295,1,65.1,0,0,2.5,1,544.9158279
152108,1,42.4,1,1,12.97,0,397.8918445
160767,1,42.4,1,1,2.5,1,727.8923199
108895,1,42.4,0,0,2.5,1,511.9886291
103314,1,65.1,0,0,2.5,0,383.0844977
139998,1,42.4,1,0,8.02,0,361.1706404
158343,1,42.4,1,1,8.02,0,404.8567609
118235,1,65.1,1,1,12.97,0,169.0810077
156799,1,42.4,1,1,2.5,1,564.3810046
183711,1,42.4,1,0,2.5,0,390.0515833
188597,1,42.4,1,1,2.5,1,722.4834937
100749,1,42.4,1,0,2.5,1,592.2871812
164115,1,65.1,0,1,8.02,0,313.0465443
132666,1,65.1,0,1,2.5,0,194.4767543
170477,1,42.4,1,1,12.97,1,546.8137954
164401,1,65.1,1,1,8.02,0,91.22254626
130529,1,20.6,0,1,12.97,0,350.7660344
147956,1,65.1,1,1,2.5,1,738.0077268
134885,1,42.4,0,1,8.02,0,452.5516079
171570,1,42.4,1,0,8.02,0,312.0653155
171431,1,42.4,1,1,8.02,0,461.7150312
126908,1,42.4,1,1,12.97,0,214.1358992
149066,1,42.4,1,1,2.5,0,496.6251555
195325,1,65.1,1,1,12.97,0,236.6978813
113159,1,20.6,0,1,12.97,1,668.9781664
184508,1,65.1,1,1,8.02,0,102.0728666
114217,1,42.4,1,0,12.97,0,324.8298627
130640,1,42.4,1,0,8.02,0,409.9283918
153534,1,20.6,0,1,12.97,0,272.0139319
190425,1,65.1,1,1,8.02,0,414.6447652
187343,1,42.4,0,0,8.02,0,333.9538906
198805,1,42.4,1,1,8.02,1,513.8387199
109426,1,42.4,0,1,8.02,0,403.70609
128094,1,42.4,0,0,2.5,0,471.8190516
169338,1,42.4,0,0,8.02,0,313.033365
177247,1,42.4,0,0,8.02,0,358.5975643
154004,1,65.1,0,0,2.5,0,270.2730694
137599,1,42.4,1,1,2.5,1,511.4659889
146401,1,42.4,1,1,8.02,1,514.2098312
148634,1,42.4,0,0,12.97,0,303.1201775
128822,1,20.6,1,0,12.97,0,250.099125
138623,1,20.6,1,0,12.97,0,454.6213775
164760,1,65.1,0,1,2.5,0,345.7533158
129417,1,65.1,0,0,8.02,0,221.2919568
177456,1,20.6,0,0,12.97,0,228.2167881
172545,1,42.4,1,0,8.02,0,361.4416937
186696,1,42.4,1,0,8.02,0,344.8105362
126188,1,20.6,0,0,12.97,0,381.7838871
163501,1,20.6,0,0,8.02,0,390.682358
160863,1,65.1,1,1,2.5,0,101.6847135
109324,1,65.1,1,0,8.02,0,300.1399029
133285,1,65.1,0,1,8.02,0,44.73706716
145555,1,65.1,1,0,8.02,0,136.7283326
183570,1,20.6,0,0,12.97,0,107.8775639
110500,1,42.4,1,1,2.5,1,665.9491438
192550,1,65.1,0,0,8.02,0,52.51168524
114834,1,42.4,0,0,12.97,0,300.2605517
113103,1,42.4,1,0,12.97,0,153.61885
114225,1,42.4,0,0,12.97,0,181.8773342
174405,1,65.1,0,1,2.5,0,280.9848214
151729,1,42.4,1,0,2.5,1,625.2493695
135404,1,42.4,1,0,12.97,0,187.4003044
187258,1,65.1,0,0,2.5,0,375.1662201
181116,1,20.6,1,0,8.02,1,693.4669374
101613,1,20.6,0,0,8.02,0,343.4349944
176590,1,42.4,0,1,8.02,0,374.7773463
175844,1,20.6,0,0,8.02,0,369.0963317
111950,1,42.4,0,0,8.02,0,382.1026866
133739,1,42.4,0,1,8.02,0,453.0462645
186803,1,20.6,1,1,12.97,1,835.5043575
137221,1,65.1,1,0,8.02,0,243.7608577
102201,1,42.4,0,0,2.5,1,587.8910956
196797,1,20.6,1,0,12.97,0,169.8362524
180874,1,42.4,1,1,12.97,0,165.6043454
184119,1,42.4,1,0,8.02,0,375.2039276
154426,1,65.1,1,1,12.97,0,99.29601274
155732,1,42.4,1,0,2.5,0,416.8568223
147903,1,65.1,1,1,12.97,0,169.0761351
166932,1,42.4,1,0,8.02,0,387.4435732
118090,1,65.1,1,0,8.02,0,152.1838825
167464,1,42.4,0,0,2.5,0,369.2066993
190059,1,65.1,0,1,12.97,0,101.120868
107952,1,65.1,1,1,8.02,0,98.11645572
111407,1,42.4,1,1,8.02,0,480.0813937
178800,1,65.1,1,1,8.02,1,523.5559353
170569,1,65.1,1,0,12.97,0,283.7470142
142228,1,20.6,0,0,12.97,0,236.5629119
172181,1,20.6,0,1,12.97,1,703.098246
149102,1,20.6,0,1,12.97,1,514.3464743
114383,1,20.6,1,0,8.02,0,459.9911635
119492,1,20.6,0,0,12.97,0,258.3328842
138210,1,65.1,0,0,12.97,0,70.30320012
193059,1,20.6,1,0,12.97,0,194.9484606
139789,1,20.6,0,1,12.97,1,561.8599305
157767,1,42.4,1,0,8.02,0,346.9535288
161497,1,65.1,0,0,2.5,0,150.6347241
174691,1,42.4,1,0,8.02,0,353.6364025
117770,1,20.6,0,0,12.97,0,178.225309
181759,1,42.4,1,1,8.02,0,466.0522963
115759,1,65.1,1,0,2.5,0,365.7364661
141628,1,20.6,0,0,8.02,0,318.7108563
144657,1,20.6,1,0,8.02,0,457.1441353
132983,1,20.6,0,1,2.5,1,1069.470213
150218,1,65.1,0,1,8.02,0,220.8134293
169299,1,42.4,0,0,12.97,0,209.161744
112455,1,42.4,0,1,8.02,0,459.278839
129126,1,42.4,1,0,8.02,0,352.218165
199532,1,42.4,0,0,8.02,0,346.2011049
197834,1,42.4,1,1,8.02,0,444.0920771
199301,1,20.6,0,1,12.97,1,584.4584795
176055,1,42.4,0,0,8.02,0,339.6011591
110213,1,42.4,1,1,12.97,0,342.6143104
175460,1,65.1,0,0,12.97,0,34.99649779
196111,1,20.6,1,1,12.97,1,660.0792756
177948,1,42.4,0,1,2.5,1,688.1702964
123025,1,20.6,0,1,8.02,0,426.2893605
130340,1,42.4,1,1,2.5,1,600.436007
199204,1,42.4,1,0,8.02,0,320.0088665
197568,1,42.4,0,0,12.97,0,150.128075
162636,1,42.4,1,1,8.02,0,426.8421815
151496,1,65.1,1,0,12.97,0,89.43264583
191771,1,42.4,0,0,8.02,0,285.0448892
195426,1,65.1,1,0,8.02,0,354.8619578
196322,1,20.6,0,0,12.97,0,295.8795577
156319,1,42.4,1,0,2.5,1,626.3597611
121043,1,20.6,0,1,12.97,0,413.5916968
178330,1,65.1,1,1,2.5,0,328.9980029
158855,1,20.6,0,0,2.5,0,488.2883074
180944,1,20.6,0,1,12.97,1,728.0642984
148240,1,42.4,1,1,8.02,0,416.3768884
144420,1,42.4,0,1,8.02,0,404.8388241
157213,1,65.1,0,1,8.02,0,186.6485083
164170,1,42.4,0,0,12.97,0,247.6518147
107331,1,20.6,0,1,8.02,1,847.5286139
108070,1,65.1,1,0,12.97,0,184.7351579
191798,1,65.1,0,1,8.02,0,408.4515225
106607,1,42.4,0,1,12.97,0,137.5378909
195955,1,42.4,1,1,12.97,0,259.8909694
163791,1,42.4,0,1,8.02,0,425.2124819
147385,1,42.4,1,1,8.02,0,401.3427019
178441,1,20.6,0,1,8.02,1,690.3083206
123977,1,42.4,0,1,8.02,0,380.8165241
186755,1,42.4,1,0,8.02,0,393.2955575
145204,1,65.1,0,1,12.97,0,369.8815672
193091,1,65.1,1,0,8.02,0,276.7748308
100865,1,20.6,0,1,12.97,0,342.6650991
169080,1,42.4,0,1,8.02,0,376.5497194
193669,1,65.1,1,1,12.97,0,306.2881697
122312,1,42.4,1,1,8.02,0,424.411475
101711,1,20.6,0,0,8.02,0,432.2491717
179457,1,42.4,0,0,12.97,0,221.1329875
129038,1,65.1,0,1,12.97,0,283.9687422
116970,1,20.6,1,0,12.97,0,279.6556808
112251,1,65.1,0,1,8.02,0,480.3987095
196688,1,20.6,1,1,2.5,1,1380.915346
113794,1,42.4,0,0,8.02,0,308.233244
115383,1,42.4,0,0,8.02,0,333.633504
147959,1,42.4,1,0,8.02,0,347.1522303
136616,1,20.6,0,0,12.97,0,266.0062224
167843,1,65.1,1,0,8.02,0,285.1038637
178817,1,20.6,1,1,8.02,1,895.8877575
123654,1,20.6,0,0,2.5,1,728.1487947
119260,1,65.1,1,0,8.02,0,90.01448314
156108,1,20.6,0,0,12.97,0,270.6146732
194350,1,42.4,0,0,12.97,0,156.5256279
177905,1,20.6,1,0,8.02,1,724.7811444
186695,1,65.1,0,0,2.5,0,245.6001242
140582,1,42.4,0,0,8.02,0,274.564189
149779,1,65.1,1,0,8.02,0,318.1532303
143893,1,42.4,0,0,8.02,0,321.5142862
133469,1,65.1,1,1,12.97,0,236.5013685
122220,1,20.6,0,1,12.97,0,424.7723034
153422,1,65.1,1,0,12.97,0,29.78216176
179705,1,42.4,1,0,2.5,1,600.7874896
127878,1,42.4,1,0,12.97,0,389.3255588
150485,1,65.1,1,0,12.97,0,57.34341336
150318,1,42.4,1,1,2.5,1,616.0345533
184859,1,65.1,0,0,12.97,0,128.3992407
131590,1,42.4,1,1,2.5,1,820.9288721
126364,1,65.1,1,1,2.5,0,97.8872245
174263,1,42.4,1,0,2.5,0,422.1639047
101997,1,42.4,1,0,12.97,0,201.6782523
145644,1,42.4,1,1,2.5,1,747.8135443
156502,1,42.4,0,0,12.97,0,289.315993
112132,1,65.1,1,0,2.5,0,201.5901302
195610,1,42.4,0,0,12.97,0,197.7098654
134149,1,65.1,0,0,8.02,0,115.7704846
133468,1,42.4,0,0,12.97,0,179.0536986
134101,1,65.1,1,1,12.97,0,68.2247322
155082,1,65.1,0,0,12.97,0,116.4833382
115142,1,20.6,1,1,12.97,1,512.9049801
103670,1,65.1,0,0,2.5,0,235.6730053
154343,1,42.4,0,1,8.02,0,447.2109481
128942,1,20.6,1,0,12.97,0,238.3462253
109093,1,42.4,0,1,2.5,1,739.0265466
146649,1,20.6,1,1,12.97,0,351.7077018
162980,1,65.1,1,1,12.97,0,251.1951899
131374,1,20.6,1,0,2.5,1,1208.666417
100285,1,65.1,1,0,8.02,0,35.42012774
147736,1,42.4,0,0,8.02,0,329.280977
104527,1,42.4,1,1,8.02,0,459.9861188
193241,1,65.1,1,0,12.97,0,46.42128042
156296,1,42.4,0,1,12.97,0,242.2763623
134318,1,65.1,1,0,12.97,0,117.4743023
176052,1,65.1,1,0,2.5,0,152.8376727
142880,1,42.4,0,0,2.5,0,436.6028495
164802,1,42.4,1,1,12.97,0,246.6193297
